#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ACAN	ADAMTS12	9606.ENSP00000387356	9606.ENSP00000422554	0	0	0	0	0.062	0	0	0.487	0.498
ACAN	PTPRC	9606.ENSP00000387356	9606.ENSP00000411355	0	0	0	0	0	0	0	0.524	0.524
ACAN	VEGFA	9606.ENSP00000387356	9606.ENSP00000478570	0	0	0	0	0	0	0	0.556	0.556
ACAN	CHAD	9606.ENSP00000387356	9606.ENSP00000423812	0	0	0	0	0.062	0.056	0	0.603	0.617
ACAN	TNXB	9606.ENSP00000387356	9606.ENSP00000407685	0	0	0	0	0	0.249	0.600	0.218	0.744
ACAN	ST3GAL4	9606.ENSP00000387356	9606.ENSP00000436047	0	0	0	0	0	0	0.900	0	0.900
ACKR1	NGFR	9606.ENSP00000357103	9606.ENSP00000172229	0	0	0	0	0.077	0	0.900	0.069	0.906
ACKR1	EDAR	9606.ENSP00000357103	9606.ENSP00000258443	0	0	0	0	0	0	0	0.437	0.437
ACKR1	GYPC	9606.ENSP00000357103	9606.ENSP00000259254	0	0	0	0	0	0	0	0.685	0.685
ACKR1	CCL21	9606.ENSP00000357103	9606.ENSP00000259607	0	0	0	0	0.152	0	0	0.469	0.530
ACKR1	CCR2	9606.ENSP00000357103	9606.ENSP00000292301	0	0	0	0	0	0	0	0.527	0.527
ACKR1	CXCL5	9606.ENSP00000357103	9606.ENSP00000296027	0	0	0	0	0	0.213	0	0.751	0.796
ACKR1	CCL11	9606.ENSP00000357103	9606.ENSP00000302234	0	0	0	0	0.063	0	0	0.588	0.598
ACKR1	CXCL8	9606.ENSP00000357103	9606.ENSP00000306512	0	0	0	0	0	0.462	0.800	0.987	0.998
ACKR1	CCL19	9606.ENSP00000357103	9606.ENSP00000308815	0	0	0	0	0.174	0	0	0.451	0.527
ACKR1	GLS2	9606.ENSP00000357103	9606.ENSP00000310447	0	0	0	0	0	0	0	0.530	0.531
ACKR1	HBB	9606.ENSP00000357103	9606.ENSP00000333994	0	0	0	0	0.173	0	0	0.511	0.578
ACKR1	CCL14	9606.ENSP00000357103	9606.ENSP00000479097	0	0	0	0	0.128	0	0	0.344	0.404
ACKR1	CLDN5	9606.ENSP00000357103	9606.ENSP00000385477	0	0	0	0	0.331	0	0	0.150	0.407
ACKR1	CXCL2	9606.ENSP00000357103	9606.ENSP00000427279	0	0	0	0	0	0	0	0.506	0.506
ACKR1	TNFRSF6B	9606.ENSP00000357103	9606.ENSP00000359013	0	0	0	0	0.069	0	0	0.510	0.524
ACKR1	CXCL12	9606.ENSP00000357103	9606.ENSP00000379140	0	0	0	0	0.076	0	0	0.564	0.580
ACKR1	CADM3	9606.ENSP00000357103	9606.ENSP00000357106	0	0	0	0	0.459	0	0	0.259	0.582
ACKR1	ACKR2	9606.ENSP00000357103	9606.ENSP00000416996	0	0	0	0	0	0	0	0.593	0.593
ACKR1	CCL5	9606.ENSP00000357103	9606.ENSP00000474412	0	0	0	0	0	0.213	0	0.545	0.627
ACKR1	RSAD2	9606.ENSP00000357103	9606.ENSP00000371471	0	0	0	0	0	0	0	0.691	0.691
ACKR1	CXCL1	9606.ENSP00000357103	9606.ENSP00000379110	0	0	0	0	0	0.487	0	0.774	0.879
ACKR2	MADCAM1	9606.ENSP00000416996	9606.ENSP00000215637	0	0	0	0	0	0	0	0.971	0.971
ACKR2	GZMB	9606.ENSP00000416996	9606.ENSP00000216341	0	0	0	0	0	0.102	0	0.465	0.499
ACKR2	CCL13	9606.ENSP00000416996	9606.ENSP00000225844	0	0	0	0	0	0.270	0	0.390	0.535
ACKR2	CD69	9606.ENSP00000416996	9606.ENSP00000228434	0	0	0	0	0	0	0	0.560	0.560
ACKR2	KLRB1	9606.ENSP00000416996	9606.ENSP00000229402	0	0	0	0	0	0	0	0.468	0.468
ACKR2	SELL	9606.ENSP00000416996	9606.ENSP00000236147	0	0	0	0	0	0	0	0.653	0.653
ACKR2	CCL21	9606.ENSP00000416996	9606.ENSP00000259607	0	0	0	0	0.049	0.225	0	0.635	0.707
ACKR2	CD27	9606.ENSP00000416996	9606.ENSP00000266557	0	0	0	0	0	0	0	0.470	0.470
ACKR2	ITGB7	9606.ENSP00000416996	9606.ENSP00000267082	0	0	0	0	0	0	0	0.558	0.558
ACKR2	CXCL13	9606.ENSP00000416996	9606.ENSP00000286758	0	0	0	0	0.062	0	0	0.519	0.529
ACKR2	KIT	9606.ENSP00000416996	9606.ENSP00000288135	0	0	0	0	0.062	0	0	0.390	0.403
ACKR2	CCL11	9606.ENSP00000416996	9606.ENSP00000302234	0	0	0	0	0	0.213	0.600	0.405	0.796
ACKR2	CXCL8	9606.ENSP00000416996	9606.ENSP00000306512	0	0	0	0	0	0	0	0.460	0.459
ACKR2	CXCL11	9606.ENSP00000416996	9606.ENSP00000306884	0	0	0	0	0	0	0	0.519	0.519
ACKR2	CCL19	9606.ENSP00000416996	9606.ENSP00000308815	0	0	0	0	0.049	0.213	0	0.701	0.756
ACKR2	AOC3	9606.ENSP00000416996	9606.ENSP00000312326	0	0	0	0	0	0	0	0.460	0.459
ACKR2	TLR9	9606.ENSP00000416996	9606.ENSP00000353874	0	0	0	0	0.062	0	0	0.392	0.405
ACKR2	CCL28	9606.ENSP00000416996	9606.ENSP00000354416	0	0	0	0	0.059	0.213	0	0.825	0.859
ACKR2	CCL8	9606.ENSP00000416996	9606.ENSP00000378118	0	0	0	0	0	0.270	0	0.460	0.588
ACKR2	CXCL1	9606.ENSP00000416996	9606.ENSP00000379110	0	0	0	0	0	0	0	0.454	0.454
ACKR2	CXCL12	9606.ENSP00000416996	9606.ENSP00000379140	0	0	0	0	0	0.076	0	0.623	0.636
ACKR2	PTPRC	9606.ENSP00000416996	9606.ENSP00000411355	0	0	0	0	0	0	0	0.595	0.595
ACKR2	CD19	9606.ENSP00000416996	9606.ENSP00000437940	0	0	0	0	0.062	0	0	0.519	0.529
ACKR2	CCL14	9606.ENSP00000416996	9606.ENSP00000479097	0	0	0	0	0	0.270	0	0.534	0.645
ACKR2	CCL5	9606.ENSP00000416996	9606.ENSP00000474412	0	0	0	0	0.065	0.281	0.600	0.620	0.884
ACSL6	MOGAT2	9606.ENSP00000368566	9606.ENSP00000198801	0	0	0	0	0.063	0	0	0.396	0.410
ACSL6	SLC2A13	9606.ENSP00000368566	9606.ENSP00000280871	0	0	0	0	0.395	0	0	0.097	0.430
ACSL6	LIPC	9606.ENSP00000368566	9606.ENSP00000299022	0	0	0	0	0	0	0.600	0.058	0.607
ACSL6	UGP2	9606.ENSP00000368566	9606.ENSP00000338703	0	0	0	0	0.062	0	0	0.393	0.406
ACSL6	HMGCS2	9606.ENSP00000368566	9606.ENSP00000358414	0	0	0	0	0.062	0	0	0.396	0.409
ACSL6	SCD	9606.ENSP00000368566	9606.ENSP00000359380	0	0	0	0	0.107	0.216	0	0.322	0.484
ACSL6	CEL	9606.ENSP00000368566	9606.ENSP00000361151	0	0	0	0	0.064	0	0.600	0.139	0.649
ACTG2	COL1A1	9606.ENSP00000386857	9606.ENSP00000225964	0	0	0	0	0.154	0	0	0.321	0.401
ACTG2	CAP2	9606.ENSP00000386857	9606.ENSP00000229922	0	0	0	0	0.092	0.369	0	0.213	0.509
ACTG2	ATP1B2	9606.ENSP00000386857	9606.ENSP00000250111	0	0	0	0	0	0.069	0	0.627	0.638
ACTG2	CNN1	9606.ENSP00000386857	9606.ENSP00000252456	0	0	0	0	0.789	0.179	0	0.588	0.922
ACTG2	MYH7B	9606.ENSP00000386857	9606.ENSP00000262873	0	0	0	0	0.066	0.290	0	0.464	0.613
ACTG2	ANXA3	9606.ENSP00000386857	9606.ENSP00000264908	0	0	0	0	0.053	0.078	0	0.401	0.431
ACTG2	MYH15	9606.ENSP00000386857	9606.ENSP00000273353	0	0	0	0	0.062	0.227	0	0.477	0.587
ACTG2	MYL9	9606.ENSP00000386857	9606.ENSP00000279022	0	0	0	0	0.281	0.153	0.600	0.522	0.868
ACTG2	CFL2	9606.ENSP00000386857	9606.ENSP00000298159	0	0	0	0	0.065	0.255	0	0.452	0.585
ACTG2	LRRK2	9606.ENSP00000386857	9606.ENSP00000298910	0	0	0	0	0.062	0.457	0	0.107	0.505
ACTG2	SPEG	9606.ENSP00000386857	9606.ENSP00000311684	0	0	0	0	0.101	0.161	0	0.678	0.736
ACTG2	FMN2	9606.ENSP00000386857	9606.ENSP00000318884	0	0	0	0	0	0.224	0	0.370	0.490
ACTG2	SVIL	9606.ENSP00000386857	9606.ENSP00000348128	0	0	0	0	0.049	0.382	0	0.188	0.481
ACTG2	UBE2C	9606.ENSP00000386857	9606.ENSP00000348838	0	0	0	0	0	0.056	0	0.404	0.413
ACTG2	TPM1	9606.ENSP00000386857	9606.ENSP00000351022	0	0	0	0	0.152	0.259	0.600	0.559	0.874
ACTG2	ANXA10	9606.ENSP00000386857	9606.ENSP00000352248	0	0	0	0	0	0.078	0	0.401	0.424
ACTG2	MYLK	9606.ENSP00000386857	9606.ENSP00000353452	0	0	0	0	0.181	0.161	0.650	0.551	0.877
ACTG2	CALD1	9606.ENSP00000386857	9606.ENSP00000354826	0	0	0	0	0.107	0	0.600	0.558	0.828
ACTG2	DMD	9606.ENSP00000386857	9606.ENSP00000354923	0	0	0	0	0.062	0.160	0	0.319	0.416
ACTG2	CSRP1	9606.ENSP00000386857	9606.ENSP00000356275	0	0	0	0	0.138	0.160	0	0.249	0.409
ACTG2	FLNA	9606.ENSP00000386857	9606.ENSP00000358866	0	0	0	0	0.066	0.160	0	0.379	0.470
ACTG2	SORBS1	9606.ENSP00000386857	9606.ENSP00000360293	0	0	0	0	0.052	0	0.600	0.101	0.629
ACTG2	TNNC2	9606.ENSP00000386857	9606.ENSP00000361636	0	0	0	0	0.208	0.153	0	0.213	0.426
ACTG2	GSN	9606.ENSP00000386857	9606.ENSP00000362924	0	0	0	0	0.062	0.170	0	0.604	0.664
ACTG2	KLF9	9606.ENSP00000386857	9606.ENSP00000366330	0	0	0	0	0.062	0.075	0	0.464	0.494
ACTG2	TPM2	9606.ENSP00000386857	9606.ENSP00000367542	0	0	0	0	0.196	0.259	0.600	0.599	0.891
ACTG2	MYH11	9606.ENSP00000386857	9606.ENSP00000379616	0	0	0	0	0.566	0.369	0.600	0.641	0.955
ACTG2	DAAM2	9606.ENSP00000386857	9606.ENSP00000381876	0	0	0	0	0	0.339	0	0.194	0.444
ACTG2	MYO1A	9606.ENSP00000386857	9606.ENSP00000393392	0	0	0	0	0.066	0.348	0	0.100	0.404
ACTG2	PHLPP2	9606.ENSP00000386857	9606.ENSP00000457991	0	0	0	0	0.056	0.331	0	0.215	0.460
ACTG2	SMTN	9606.ENSP00000386857	9606.ENSP00000484398	0	0	0	0	0.082	0.160	0	0.383	0.483
ACTG2	MYOCD	9606.ENSP00000386857	9606.ENSP00000401678	0	0	0	0	0.118	0	0	0.474	0.516
ACTG2	TAGLN	9606.ENSP00000386857	9606.ENSP00000432282	0	0	0	0	0.335	0.179	0	0.550	0.733
ACTL8	SHMT2	9606.ENSP00000364555	9606.ENSP00000333667	0	0	0	0	0	0	0	0.564	0.564
ACTL8	MAGEA3	9606.ENSP00000364555	9606.ENSP00000473093	0	0	0	0	0.152	0	0	0.339	0.415
ACVRL1	MGP	9606.ENSP00000373574	9606.ENSP00000228938	0	0	0	0	0.099	0	0	0.369	0.407
ACVRL1	INHBA	9606.ENSP00000373574	9606.ENSP00000242208	0	0	0	0	0	0.352	0.900	0.160	0.940
ACVRL1	BMP4	9606.ENSP00000373574	9606.ENSP00000245451	0	0	0	0	0.062	0.150	0	0.548	0.608
ACVRL1	GDF15	9606.ENSP00000373574	9606.ENSP00000252809	0	0	0	0	0	0.150	0	0.484	0.543
ACVRL1	BMP6	9606.ENSP00000373574	9606.ENSP00000283147	0	0	0	0	0.062	0.150	0	0.510	0.575
ACVRL1	JAM3	9606.ENSP00000373574	9606.ENSP00000299106	0	0	0	0	0	0	0	0.553	0.553
ACVRL1	KCNK3	9606.ENSP00000373574	9606.ENSP00000306275	0	0	0	0	0	0	0	0.602	0.602
ACVRL1	CMKLR1	9606.ENSP00000373574	9606.ENSP00000311733	0	0	0	0	0.087	0.056	0	0.437	0.472
ACVRL1	CAV1	9606.ENSP00000373574	9606.ENSP00000339191	0	0	0	0	0.062	0.058	0.900	0.670	0.966
ACVRL1	BMP5	9606.ENSP00000373574	9606.ENSP00000359866	0	0	0	0	0.054	0.150	0	0.355	0.436
ACVRL1	COL5A1	9606.ENSP00000373574	9606.ENSP00000360882	0	0	0	0	0.062	0.056	0	0.397	0.419
ACVRL1	BAMBI	9606.ENSP00000373574	9606.ENSP00000364683	0	0	0	0	0	0.270	0	0.319	0.482
ACVRL1	BMP2	9606.ENSP00000373574	9606.ENSP00000368104	0	0	0	0	0.062	0.150	0.540	0.441	0.767
ACVRL1	BNC2	9606.ENSP00000373574	9606.ENSP00000370047	0	0	0	0	0	0	0	0.437	0.437
ACVRL1	TMEM100	9606.ENSP00000373574	9606.ENSP00000465638	0	0	0	0	0.085	0	0	0.460	0.485
ACVRL1	VEGFA	9606.ENSP00000373574	9606.ENSP00000478570	0	0	0	0	0.062	0	0	0.519	0.529
ACVRL1	BMP7	9606.ENSP00000373574	9606.ENSP00000379204	0	0	0	0	0.054	0.150	0	0.470	0.536
ACVRL1	PEG10	9606.ENSP00000373574	9606.ENSP00000418944	0	0	0	0	0	0.292	0	0.544	0.663
ADAM12	TIMP1	9606.ENSP00000357668	9606.ENSP00000218388	0	0	0	0	0.077	0	0	0.463	0.483
ADAM12	COL1A1	9606.ENSP00000357668	9606.ENSP00000225964	0	0	0	0	0.181	0	0	0.473	0.551
ADAM12	WISP1	9606.ENSP00000357668	9606.ENSP00000250160	0	0	0	0	0.141	0	0	0.382	0.447
ADAM12	DOCK10	9606.ENSP00000357668	9606.ENSP00000258390	0	0	0	0	0	0	0	0.685	0.685
ADAM12	MMP7	9606.ENSP00000357668	9606.ENSP00000260227	0	0	0	0	0	0	0	0.446	0.446
ADAM12	ARID3A	9606.ENSP00000357668	9606.ENSP00000263620	0	0	0	0	0.062	0	0	0.463	0.476
ADAM12	PRKAR2B	9606.ENSP00000357668	9606.ENSP00000265717	0	0	0	0	0.049	0	0	0.477	0.481
ADAM12	ADAM28	9606.ENSP00000357668	9606.ENSP00000265769	0	0	0	0.825	0	0.403	0	0.839	0.489
ADAM12	COL1A2	9606.ENSP00000357668	9606.ENSP00000297268	0	0	0	0	0.152	0	0	0.395	0.465
ADAM12	MMP3	9606.ENSP00000357668	9606.ENSP00000299855	0	0	0	0	0.098	0	0	0.408	0.443
ADAM12	PRKCB	9606.ENSP00000357668	9606.ENSP00000305355	0	0	0	0	0	0	0.900	0.048	0.900
ADAM12	DMD	9606.ENSP00000357668	9606.ENSP00000354923	0	0	0	0	0	0	0	0.436	0.436
ADAM12	NOS1	9606.ENSP00000357668	9606.ENSP00000477999	0	0	0	0	0	0	0	0.419	0.419
ADAM12	COL5A1	9606.ENSP00000357668	9606.ENSP00000360882	0	0	0	0	0.192	0	0	0.338	0.442
ADAM12	DTNA	9606.ENSP00000357668	9606.ENSP00000470152	0	0	0	0	0	0	0	0.461	0.461
ADAM12	CPXM1	9606.ENSP00000357668	9606.ENSP00000369979	0	0	0	0	0.062	0	0	0.451	0.463
ADAM12	ITGA7	9606.ENSP00000357668	9606.ENSP00000452120	0	0	0	0	0	0	0	0.647	0.647
ADAM28	LGI4	9606.ENSP00000265769	9606.ENSP00000312273	0	0	0	0	0	0	0	0.463	0.463
ADAM28	TCFL5	9606.ENSP00000265769	9606.ENSP00000334294	0	0	0	0	0	0	0	0.479	0.479
ADAM33	SCGB2A1	9606.ENSP00000348912	9606.ENSP00000244930	0	0	0	0	0	0	0	0.491	0.491
ADAM33	ARID3A	9606.ENSP00000348912	9606.ENSP00000263620	0	0	0	0	0.062	0	0	0.413	0.425
ADAM33	CDH11	9606.ENSP00000348912	9606.ENSP00000268603	0	0	0	0	0.130	0	0	0.631	0.665
ADAM33	KCNMB1	9606.ENSP00000348912	9606.ENSP00000274629	0	0	0	0	0.049	0	0	0.431	0.435
ADAM33	MS4A2	9606.ENSP00000348912	9606.ENSP00000278888	0	0	0	0	0	0	0	0.603	0.603
ADAM33	SLC30A2	9606.ENSP00000348912	9606.ENSP00000363394	0	0	0	0	0	0.473	0	0	0.473
ADAM33	CARD14	9606.ENSP00000348912	9606.ENSP00000458715	0	0	0	0	0	0.144	0	0.411	0.474
ADAM33	SPINK5	9606.ENSP00000348912	9606.ENSP00000352936	0	0	0	0	0.052	0.056	0	0.505	0.518
ADAM33	NOS1	9606.ENSP00000348912	9606.ENSP00000477999	0	0	0	0	0	0	0	0.550	0.550
ADAM33	FCER1A	9606.ENSP00000348912	9606.ENSP00000357097	0	0	0	0	0	0	0	0.636	0.636
ADAMDEC1	SIGLEC1	9606.ENSP00000256412	9606.ENSP00000341141	0	0	0	0	0.318	0.058	0	0.178	0.426
ADAMDEC1	C1QA	9606.ENSP00000256412	9606.ENSP00000363773	0	0	0	0	0.324	0	0	0.210	0.443
ADAMDEC1	GABBR1	9606.ENSP00000256412	9606.ENSP00000366233	0	0	0	0	0	0	0	0.450	0.450
ADAMDEC1	EML1	9606.ENSP00000256412	9606.ENSP00000334314	0	0	0	0	0	0	0	0.454	0.454
ADAMDEC1	C1QC	9606.ENSP00000256412	9606.ENSP00000363770	0	0	0	0	0.297	0	0	0.267	0.462
ADAMDEC1	TACSTD2	9606.ENSP00000256412	9606.ENSP00000360269	0	0	0	0	0	0	0	0.479	0.479
ADAMDEC1	SMPDL3A	9606.ENSP00000256412	9606.ENSP00000357425	0	0	0	0	0.064	0	0	0.516	0.528
ADAMTS1	DCN	9606.ENSP00000284984	9606.ENSP00000052754	0	0	0	0	0.130	0.056	0	0.345	0.415
ADAMTS1	TIMP1	9606.ENSP00000284984	9606.ENSP00000218388	0	0	0	0	0.064	0	0	0.605	0.614
ADAMTS1	COMP	9606.ENSP00000284984	9606.ENSP00000222271	0	0	0	0	0.049	0.074	0	0.476	0.498
ADAMTS1	MMP8	9606.ENSP00000284984	9606.ENSP00000236826	0	0	0	0	0	0.066	0	0.441	0.455
ADAMTS1	CFP	9606.ENSP00000284984	9606.ENSP00000247153	0	0	0	0.557	0	0.143	0.900	0.401	0.925
ADAMTS1	VGF	9606.ENSP00000284984	9606.ENSP00000249330	0	0	0	0	0	0	0	0.553	0.553
ADAMTS1	ADAMTS8	9606.ENSP00000284984	9606.ENSP00000257359	0	0	0	0.940	0.062	0	0.900	0.767	0.906
ADAMTS1	AREG	9606.ENSP00000284984	9606.ENSP00000379097	0	0	0	0	0	0	0	0.405	0.405
ADAMTS1	WDR4	9606.ENSP00000284984	9606.ENSP00000381266	0	0	0	0	0	0	0	0.412	0.412
ADAMTS1	SCRG1	9606.ENSP00000284984	9606.ENSP00000296506	0	0	0	0	0	0	0	0.420	0.420
ADAMTS1	BGN	9606.ENSP00000284984	9606.ENSP00000327336	0	0	0	0	0.157	0.056	0	0.337	0.426
ADAMTS1	JAM2	9606.ENSP00000284984	9606.ENSP00000383376	0	0	0	0	0	0	0	0.434	0.434
ADAMTS1	MMP1	9606.ENSP00000284984	9606.ENSP00000322788	0	0	0	0	0.069	0.066	0	0.456	0.486
ADAMTS1	COL14A1	9606.ENSP00000284984	9606.ENSP00000297848	0	0	0	0	0.118	0.077	0	0.427	0.493
ADAMTS1	MMP3	9606.ENSP00000284984	9606.ENSP00000299855	0	0	0	0	0.083	0.066	0	0.563	0.593
ADAMTS1	COL12A1	9606.ENSP00000284984	9606.ENSP00000325146	0	0	0	0	0.194	0.077	0	0.624	0.696
ADAMTS1	VEGFA	9606.ENSP00000284984	9606.ENSP00000478570	0	0	0	0	0.062	0.270	0	0.605	0.706
ADAMTS1	FBLN1	9606.ENSP00000284984	9606.ENSP00000331544	0	0	0	0	0.117	0	0	0.771	0.790
ADAMTS1	SBSPON	9606.ENSP00000284984	9606.ENSP00000297354	0	0	0	0	0	0	0.900	0.118	0.908
ADAMTS1	ADAMTSL2	9606.ENSP00000284984	9606.ENSP00000346478	0	0	0	0.570	0	0	0.900	0.425	0.917
ADAMTS1	SPON1	9606.ENSP00000284984	9606.ENSP00000460236	0	0	0	0	0.087	0	0.900	0.183	0.918
ADAMTS1	ADAMTS12	9606.ENSP00000284984	9606.ENSP00000422554	0	0	0	0.791	0.117	0	0.900	0.653	0.920
ADAMTS1	ADAMTSL3	9606.ENSP00000284984	9606.ENSP00000286744	0	0	0	0.598	0.063	0	0.900	0.648	0.927
ADAMTS1	THBS2	9606.ENSP00000284984	9606.ENSP00000355751	0	0	0	0.542	0.145	0.074	0.900	0.436	0.930
ADAMTS1	ADAMTSL1	9606.ENSP00000284984	9606.ENSP00000369921	0	0	0	0.601	0.127	0	0.900	0.641	0.931
ADAMTS12	COMP	9606.ENSP00000422554	9606.ENSP00000222271	0	0	0	0	0	0.587	0	0.603	0.829
ADAMTS12	COL1A1	9606.ENSP00000422554	9606.ENSP00000225964	0	0	0	0	0.314	0.077	0	0.201	0.450
ADAMTS12	CFP	9606.ENSP00000422554	9606.ENSP00000247153	0	0	0	0.561	0	0.143	0.900	0.047	0.910
ADAMTS12	ADAMTS8	9606.ENSP00000422554	9606.ENSP00000257359	0	0	0	0.792	0.062	0	0.900	0.629	0.914
ADAMTS12	ADAMTSL3	9606.ENSP00000422554	9606.ENSP00000286744	0	0	0	0.570	0.063	0	0.900	0.524	0.923
ADAMTS12	SBSPON	9606.ENSP00000422554	9606.ENSP00000297354	0	0	0	0	0.062	0	0.900	0	0.902
ADAMTS12	ADAMTSL2	9606.ENSP00000422554	9606.ENSP00000346478	0	0	0	0.600	0.049	0	0.900	0.324	0.912
ADAMTS12	THBS2	9606.ENSP00000422554	9606.ENSP00000355751	0	0	0	0.542	0.161	0.123	0.900	0.209	0.926
ADAMTS12	ADAMTSL1	9606.ENSP00000422554	9606.ENSP00000369921	0	0	0	0.566	0.193	0	0.900	0.620	0.937
ADAMTS12	SPON1	9606.ENSP00000422554	9606.ENSP00000460236	0	0	0	0.543	0.062	0	0.900	0.140	0.906
ADAMTS8	COMP	9606.ENSP00000257359	9606.ENSP00000222271	0	0	0	0	0	0.074	0	0.433	0.453
ADAMTS8	CLCA1	9606.ENSP00000257359	9606.ENSP00000234701	0	0	0	0	0	0	0	0.430	0.430
ADAMTS8	CFP	9606.ENSP00000257359	9606.ENSP00000247153	0	0	0	0.558	0	0.143	0.900	0.059	0.911
ADAMTS8	CLEC3B	9606.ENSP00000257359	9606.ENSP00000296130	0	0	0	0	0.075	0	0	0.396	0.417
ADAMTS8	PLA2G10	9606.ENSP00000257359	9606.ENSP00000393847	0	0	0	0	0	0	0	0.427	0.426
ADAMTS8	CALD1	9606.ENSP00000257359	9606.ENSP00000354826	0	0	0	0	0	0	0	0.443	0.443
ADAMTS8	SLC13A2	9606.ENSP00000257359	9606.ENSP00000392411	0	0	0	0	0	0	0	0.541	0.541
ADAMTS8	SBSPON	9606.ENSP00000257359	9606.ENSP00000297354	0	0	0	0	0	0	0.900	0	0.900
ADAMTS8	ADAMTSL3	9606.ENSP00000257359	9606.ENSP00000286744	0	0	0	0.596	0.062	0	0.900	0.139	0.906
ADAMTS8	SPON1	9606.ENSP00000257359	9606.ENSP00000460236	0	0	0	0	0.096	0	0.900	0.063	0.907
ADAMTS8	ADAMTSL1	9606.ENSP00000257359	9606.ENSP00000369921	0	0	0	0.599	0.062	0	0.900	0.207	0.909
ADAMTS8	THBS2	9606.ENSP00000257359	9606.ENSP00000355751	0	0	0	0.546	0.062	0.074	0.900	0.275	0.916
ADAMTS8	ADAMTSL2	9606.ENSP00000257359	9606.ENSP00000346478	0	0	0	0.589	0.060	0	0.900	0.549	0.923
ADAMTSL1	SPARC	9606.ENSP00000369921	9606.ENSP00000231061	0	0	0	0	0.479	0	0	0.065	0.492
ADAMTSL1	CFP	9606.ENSP00000369921	9606.ENSP00000247153	0	0	0	0	0.063	0.212	0.900	0.398	0.949
ADAMTSL1	ADAMTSL3	9606.ENSP00000369921	9606.ENSP00000286744	0	0	0	0.922	0.062	0	0.900	0.950	0.909
ADAMTSL1	SBSPON	9606.ENSP00000369921	9606.ENSP00000297354	0	0	0	0	0	0	0.900	0.041	0.900
ADAMTSL1	ADAMTSL2	9606.ENSP00000369921	9606.ENSP00000346478	0	0	0	0.606	0.049	0	0.900	0.712	0.928
ADAMTSL1	THBS2	9606.ENSP00000369921	9606.ENSP00000355751	0	0	0	0	0.183	0.074	0.900	0.246	0.935
ADAMTSL1	SYNE1	9606.ENSP00000369921	9606.ENSP00000356224	0	0	0	0	0.062	0.213	0	0.483	0.585
ADAMTSL1	SPARCL1	9606.ENSP00000369921	9606.ENSP00000414856	0	0	0	0	0.433	0	0	0.065	0.447
ADAMTSL1	NLGN4X	9606.ENSP00000369921	9606.ENSP00000370485	0	0	0	0	0.063	0.304	0	0.296	0.500
ADAMTSL1	SPON1	9606.ENSP00000369921	9606.ENSP00000460236	0	0	0	0.546	0.102	0	0.900	0.435	0.923
ADAMTSL2	WFDC1	9606.ENSP00000346478	9606.ENSP00000219454	0	0	0	0	0.062	0	0	0.505	0.516
ADAMTSL2	CFP	9606.ENSP00000346478	9606.ENSP00000247153	0	0	0	0	0	0.143	0.900	0.118	0.917
ADAMTSL2	LOXL4	9606.ENSP00000346478	9606.ENSP00000260702	0	0	0	0	0	0	0	0.436	0.436
ADAMTSL2	ADAMTSL3	9606.ENSP00000346478	9606.ENSP00000286744	0	0	0	0.602	0.049	0	0.900	0.520	0.920
ADAMTSL2	SBSPON	9606.ENSP00000346478	9606.ENSP00000297354	0	0	0	0	0	0	0.900	0	0.900
ADAMTSL2	LTBP4	9606.ENSP00000346478	9606.ENSP00000311905	0	0	0	0	0	0	0	0.509	0.509
ADAMTSL2	SPON1	9606.ENSP00000346478	9606.ENSP00000460236	0	0	0	0.544	0.062	0	0.900	0.124	0.906
ADAMTSL2	THBS2	9606.ENSP00000346478	9606.ENSP00000355751	0	0	0	0	0.049	0.074	0.900	0.140	0.914
ADAMTSL3	CFP	9606.ENSP00000286744	9606.ENSP00000247153	0	0	0	0	0	0.143	0.900	0.101	0.916
ADAMTSL3	HHIP	9606.ENSP00000286744	9606.ENSP00000296575	0	0	0	0	0	0	0	0.419	0.418
ADAMTSL3	NLGN4X	9606.ENSP00000286744	9606.ENSP00000370485	0	0	0	0	0.062	0.304	0	0.296	0.500
ADAMTSL3	SYNE1	9606.ENSP00000286744	9606.ENSP00000356224	0	0	0	0	0	0.102	0	0.503	0.534
ADAMTSL3	SBSPON	9606.ENSP00000286744	9606.ENSP00000297354	0	0	0	0	0.073	0	0.900	0	0.903
ADAMTSL3	SPON1	9606.ENSP00000286744	9606.ENSP00000460236	0	0	0	0.545	0.062	0	0.900	0.063	0.903
ADAMTSL3	THBS2	9606.ENSP00000286744	9606.ENSP00000355751	0	0	0	0	0.064	0.074	0.900	0.161	0.917
ADAT2	MYH15	9606.ENSP00000237283	9606.ENSP00000273353	0	0	0	0	0	0	0	0.424	0.424
ADAT2	PUS7	9606.ENSP00000237283	9606.ENSP00000348722	0.083	0	0	0	0.066	0	0	0.392	0.434
ADAT2	PUS1	9606.ENSP00000237283	9606.ENSP00000365837	0.070	0	0	0	0.065	0	0	0.463	0.493
ADAT2	TTC26	9606.ENSP00000237283	9606.ENSP00000419279	0	0	0	0	0	0	0	0.621	0.621
ADAT2	METTL1	9606.ENSP00000237283	9606.ENSP00000314441	0	0	0	0	0.067	0	0	0.742	0.749
